Restaurant Name,Overall Rating,Number of Reviews,Food Type,Review Rating,Review Date,Review Content
Zhong Guo La Mian Xiao Long Bao,4.5,37,"Shanghainese, Dim Sum, Noodles",4,14-Jun-14,Went for dinner and found this stand on the second floor of the Chinatown complex. I was on a mission to find this stall along with the Good Beer Company and it was a sucess. I ordered 10 "steamed mini buns" for $5.50 and the uncle there was busy hand making them. Mine were premade as they were not busy when I stopped by so they already had some waiting but they did taste very fresh. I ate them both with and without the ginger vinegar dip and actually preferred them without the vinegar. They were already very juicy!
Taste Of Morroco,5,1,Moroccan,5,4-Dec-12,"Morroco rotisserie spring chicken is excellent. A one man run stall, most of the time no proper fork and knife, had to use plastic ones. Open late at night, so was a good protein supper."
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",1,23-Jan-24,Our microwave food was cold. The service is not good. Dont believe the fake reviews. Also pricey for the food quality. Not good ambiance either.
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",4,2-Mar-17,This cute restaurant is a little off the main roads of little india but so worth a visit. Got there early and were the only guests there so we had a little chitchat with the owner of the place - super nice guy. Food was delicious. Minus one point for the mango lassie that had kind of a weird taste to it.
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",5,28-Jun-15,"Upgrading this to 5 star because for S$6.80 for a thali that has a daal, vegetable and a chicken curry, basmati rice, yoghurt is really a steal. Their appetizers with beer are really nice and the free flow of papadum with green chutney is a good gesture from them. Good momos with a nice red sauce.  Can be very crowded on Sunday afternoons and probably need a reservation on friday and saturday dinners."
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",4,17-Jun-15,Very friendly service.. Simple menu. Good Thali and good momos and sauce. The chilli chicken and beer for starters is good. Still cheap and the CHEAPEST THALI in Little India.
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",5,12-Sep-14,"Food here were awesome. Full of test and aromas. I liked the Nepali thali, Momos, papaya shrimps and alot. Service was fast and helpful. I recommend this place.... if i visit Singapore then will be going to this place for lunch and dinner."
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",3,30-Jul-19,Recommended place to have good panner snacks and vegetarian momos. Probably one of the few restaurants in Singapore to server authentic Momos. Service is good. Need to increase types of draft beer as the choice currently is very limited. Overall an average place to enjoy drinks and a very nice one to enjoy momos
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",5,18-Jul-12,"The best Nepali restaurant in Singapore as far as i'm concerned. This place has it all worked out. Great food, charming ambience and friendly people. Waiting for dishes is not too bad. However the dishes are really solid. The palak paneer is amazing. The veg chowmin is a super yummy noodles that serves 2 people easily for just $5. This is the kind of place you go to with a few friends or the family and order a couple of dishes that should be shared. They even have a really interesting coffee called the Mustang coffee that has a little bit of rum in it. This place along with apollo are my favorite 2 places in little india."
Everest Kitchen,4,7,"Himalayan/Nepalese, Indian",5,12-Oct-16,"What an excellent gem! We found this place strolling from the MRT and were pleasantly surprised! We had the chicken tandoori, palak paneer, and dalal makhli and all were so delicious! The owners were very friendly and made us feel nice and cozy! We'll be back for sure!"
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",4,18-May-23,"It must have been in the past decade that they have moved from originally from novena. I'd rank Wee Name Kee as my 2nd top go to place for chicken rice. If you like chicken rice that is richer in soy sauce, this is it! The service was a little meh (slightly grumpy granny) as the lady who served us was a little impatient, though it wasn't busy. As I waited for my friend to finish her call... I felt her death stare and routine check in despite my friend still being on the phone that I eventually made an executive decision to just order but all is well, no harm done (no except the chicken who was sacrificed :P ). The ""new"" location is definitely more convenient to go to as it's located in a mall with connection to the underground metro."
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",4,1-Jul-22,"Came by for lunch the other day and it was a tasty experience. Wee Nam Kee is a restaurant with A/C and waiter service.  Ordered the roast chicken combo with dumplings and vegetables, oyster sauce vegetables, along with a rice and iced tea.  Service by the restaurant was prompt from order taking to fulfillment of the order, all within a few minutes!  Started off with the dumplings and vegetables in broth and these were tasty. The dumplings had plenty of meat and vegetables inside. The broth was flavorful and the vegetables were fresh.  The side of vegetables with oyster sauce was also tasty. Portions were more than sufficient for lunch!  The rice was fragrant rice and very tasty.  The roast chicken drumstick came out on the cooler side. Previous visit's chicken tasted even better!  There is a 5% service charge on top of 7% GST. Prices are higher in the interim due to supply chain challenges."
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",4,6-Apr-19,"Came by for dinner the other night and it was a tasty experience. Thank you to Yelper Nik T. For all the fantastic photos and review! Located in the Novena area, the restaurant itself features Air conditioning.  The trickiest part is the service is rather mediocre...  Started off with the daily soup and it was a soothing and refreshing way to start off dinner after a long day of traveling.  The Kang Kong Belanchan was excellent with strong flavors and young vegetables! Portions were small, which was perfect!  The 1/2 Roast chicken was the highlight of the meal, with fresh chicken, roasted perfectly and super juicy. The ginger onion dipping sauce was delightful too!  The noodles were a nice way to complement the meal too!  $16/head after tax and 10% service charge."
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",4,30-Dec-22,"Fast service for a party of 7 on for lunchtime on Friday. The Hainanese chicken rice was the star of the show, at first bite it was tender but still juicy. Side condiments of chili paste, ground fresh ginger and sweet soy sauce was the perfect addition to drizzle on top. The fried shrimp balls came second and had an interesting honey(?) sauce dip which made it almost taste like desert. Mix Hor Fan had a delicious smoky wok char to the flat rice noodles and it came with a decent amount of seafood and pork. Lastly, Sambal Kang kong was a refreshing vegetable to pair with the chicken, but also had a deep chili bean paste taste to it. Overall a family friendly lunch spot with great service and decent prices, total came out to 105S$. The only thing I noticed was they didn't offer napkins, had to ask up front and even then we were offered a few."
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",5,4-Dec-23,"Roast chicken, good. Chicken rice, good. Vegetables, good. Seasoning tray on the table, excellent. Chicken broth, good. Price, good. $2 Coke lite, goooooooooood."
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",5,20-Feb-23,This was one of the restaurants on our to go list for our trip and it did not disappoint! We ended up ordering it for take out but it was packed very efficiently and the flavors were legit. We ordered a half of hainanese poached chicken with rice and a side of veggies. Everything was still warm and fresh. Plenty for our family of 4 & reasonably priced. Highly recommend! One of the best meals of the trip.
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",5,15-Jul-23,Came here for chicken and rice! Rice has flavor infused. You can add soy sauce that is very thick but also very sweet so don't add too much too quick. There is a white salty chicken and dark soy sauce chicken option. Both are great but I prefer the white chicken. We also got the sizzling bean curd which is healthy but taste great because of the sauce it is cooked with. We have to take the bill to the front to pay rather than pay at the table
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",5,8-Jul-23,It's good chicken rice. I promise. Good service too. That's all I have to say. And good side dishes.
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",4,13-Aug-20,"Wee nam Kee chicken rice pretz for $1.60 a box!!! You can get them here or at NTUC. The chicken rice here is always good, consistency is true here. Generally I get a bowl of wanton soup to go along with the chicken rice as well!"
Wee Nam Kee Chicken Rice,4.3,54,"Chicken Shop, Hainan",2,24-Oct-20,Restaurant had only customers at three tables yet services were slow and inattentive. Ordered a set of chicken meat with rice and soup but the soup did not come. Had to remind the waitress when I had almost finished my food. The food is good but the restaurant services need to innovate and improve. I do not think I am motivated to visit the restaurant again in the near future.
